EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,C.I,Name,DaysWorked,HBN,HED,HEN
RM1247,30,26-35,True,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,3,Female,66,2,1,Human Resources,4,Divorced,2180,Upto 5k,9732,6,11,3,3,80,1,6,0,2,4,2,1,2.0,30863865,Rebecca Allen,23,0,0,2
RM1252,30,26-35,False,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140,5k-10k,3088,2,11,3,1,80,1,12,2,3,7,7,1,7.0,46553958,Mark Marshall,29,2,2,2
RM1260,30,26-35,False,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294,5k-10k,9128,3,16,3,3,80,1,10,3,3,7,0,1,7.0,47816686,Candice Hendricks,25,0,2,1
RM1297,30,26-35,False,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667,5k-10k,2739,9,14,3,2,80,0,9,3,3,7,7,0,2.0,91178885,Timothy Thompson,28,1,2,2
RM1339,30,26-35,True,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,1081,Upto 5k,16019,1,13,3,3,80,0,1,3,2,1,0,0,0.0,38270233,Colin Davis,21,0,2,0
RM1413,30,26-35,False,Travel_Rarely,911,Research & Development,1,2,Medical,1,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748,Upto 5k,4077,1,13,3,3,80,0,12,6,2,12,8,1,7.0,56020613,Jesse Rogers,26,1,0,0
RM013,31,26-35,False,Travel_Rarely,670,Research & Development,26,1,Life Sciences,1,16,1,Male,31,3,1,Research Scientist,3,Divorced,2911,Upto 5k,15170,1,17,3,4,80,1,5,1,2,5,2,4,3.0,37326368,Samuel White,29,2,2,1
RM059,31,26-35,False,Travel_Rarely,655,Research & Development,7,4,Life Sciences,1,76,4,Male,48,3,2,Laboratory Technician,4,Divorced,5915,5k-10k,9528,3,22,4,4,80,1,10,3,2,7,7,1,7.0,95125977,Jerry Suarez,20,2,2,2
RM073,31,26-35,False,Travel_Rarely,1082,Research & Development,1,4,Medical,1,95,3,Male,87,3,1,Research Scientist,2,Single,2501,Upto 5k,18775,1,17,3,2,80,0,1,4,3,1,1,1,0.0,45431319,William Wood,28,2,0,0
RM076,31,26-35,False,Travel_Rarely,746,Research & Development,8,4,Life Sciences,1,98,3,Female,61,3,2,Manufacturing Director,4,Single,4424,Upto 5k,20682,1,23,4,4,80,0,11,2,3,11,7,1,0.0,77834855,Steven Bauer,29,0,1,1
RM125,31,26-35,True,Travel_Rarely,249,Sales,6,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,3,Married,6172,5k-10k,20739,4,18,3,2,80,0,12,3,2,7,7,7,7.0,75569635,Jason Dudley,30,1,1,0
RM133,31,26-35,True,Travel_Rarely,542,Sales,20,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3,Married,4559,Upto 5k,24788,3,11,3,3,80,1,4,2,3,2,2,2,2.0,43704923,Jeffrey Ward,23,1,0,0
RM181,31,26-35,False,Travel_Rarely,140,Research & Development,12,1,Medical,1,246,3,Female,95,3,1,Research Scientist,4,Married,3929,Upto 5k,6984,8,23,4,3,80,1,7,0,3,4,2,0,2.0,16818112,Brittany Pierce,26,2,1,2
RM225,31,26-35,False,Non-Travel,979,Research & Development,1,4,Medical,1,308,3,Male,90,1,2,Manufacturing Director,3,Married,4345,Upto 5k,4381,0,12,3,4,80,1,6,2,3,5,4,1,4.0,22388090,Timothy Mayer,29,1,1,2
RM246,31,26-35,False,Travel_Frequently,1327,Research & Development,3,4,Medical,1,337,2,Male,73,3,3,Research Director,3,Divorced,13675,10k-15k,13523,9,12,3,1,80,1,9,3,3,2,2,2,2.0,95132217,Curtis Welch,22,2,2,0
RM260,31,26-35,True,Travel_Frequently,307,Research & Development,29,2,Medical,1,355,3,Male,71,2,1,Laboratory Technician,2,Single,3479,Upto 5k,11652,0,11,3,2,80,0,6,2,4,5,4,1,4.0,66851377,Ryan Sanchez,28,2,0,1
RM267,31,26-35,False,Travel_Rarely,1463,Research & Development,23,3,Medical,1,367,2,Male,64,2,2,Healthcare Representative,4,Married,5582,5k-10k,14408,0,21,4,2,80,1,10,2,3,9,0,7,8.0,47135391,Heather Wallace,30,0,1,1
RM293,31,26-35,False,Travel_Frequently,444,Sales,5,3,Marketing,1,399,4,Female,84,3,1,Sales Representative,2,Divorced,2789,Upto 5k,3909,1,11,3,3,80,1,2,5,2,2,2,2,2.0,15917225,Bill Harris,20,1,0,1
RM304,31,26-35,False,Travel_Rarely,218,Sales,7,3,Technical Degree,1,416,2,Male,100,4,2,Sales Executive,4,Married,6929,5k-10k,12241,4,11,3,2,80,1,10,3,2,8,7,7,7.0,10475894,Lisa Golden,26,0,0,2
RM310,31,26-35,False,Travel_Rarely,691,Research & Development,5,4,Technical Degree,1,423,3,Male,86,3,1,Research Scientist,4,Married,4821,Upto 5k,10077,0,12,3,3,80,1,6,4,3,5,2,0,3.0,54769200,Alyssa Smith,27,1,1,1
RM311,31,26-35,False,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,424,1,Male,62,2,2,Human Resources,1,Married,6410,5k-10k,17822,3,12,3,4,80,0,9,1,3,2,2,1,0.0,27558317,Jesse Durham,27,0,1,1
RM313,31,26-35,False,Travel_Rarely,192,Research & Development,2,4,Life Sciences,1,426,3,Male,32,3,1,Research Scientist,4,Divorced,2695,Upto 5k,7747,0,18,3,2,80,1,3,2,1,2,2,2,2.0,95511909,Sandra Terrell,27,2,0,1
RM322,31,26-35,False,Travel_Rarely,691,Sales,7,3,Marketing,1,438,4,Male,73,3,2,Sales Executive,4,Divorced,7547,5k-10k,7143,4,12,3,4,80,3,13,3,3,7,7,1,7.0,45159040,Eric Smith,24,2,0,1
RM326,31,26-35,False,Travel_Frequently,798,Research & Development,7,2,Life Sciences,1,442,3,Female,48,2,3,Manufacturing Director,3,Married,8943,5k-10k,14034,1,24,4,1,80,1,10,2,3,10,9,8,9.0,31687165,Donna Tyler,21,2,2,2
RM343,31,26-35,False,Travel_Rarely,1232,Research & Development,7,4,Medical,1,462,3,Female,39,3,3,Manufacturing Director,4,Single,7143,5k-10k,25713,1,14,3,3,80,0,11,2,2,11,9,4,10.0,69302158,Antonio Kline,26,0,1,1
RM370,31,26-35,False,Travel_Rarely,408,Research & Development,9,4,Life Sciences,1,493,3,Male,42,2,1,Research Scientist,2,Single,2657,Upto 5k,7551,0,16,3,4,80,0,3,5,3,2,2,2,2.0,84045292,Jessica Ferguson,22,2,0,2
RM395,31,26-35,False,Travel_Rarely,480,Research & Development,7,2,Medical,1,524,2,Female,31,3,2,Manufacturing Director,1,Married,4306,Upto 5k,4156,1,12,3,2,80,1,13,5,1,13,10,3,12.0,67403166,Phillip Gordon,20,2,2,0
RM400,31,26-35,False,Travel_Rarely,329,Research & Development,1,2,Life Sciences,1,530,4,Male,98,2,1,Laboratory Technician,1,Married,2218,Upto 5k,16193,1,12,3,3,80,1,4,3,3,4,2,3,2.0,85283645,Dr. Nathan Burnett MD,29,2,2,1
RM435,31,26-35,False,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,10k-15k,14394,1,25,4,4,80,1,13,6,4,13,8,0,8.0,11297845,Ashley Bell,27,2,0,1
RM440,31,26-35,True,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,587,1,Male,66,3,3,Healthcare Representative,3,Married,9824,5k-10k,22908,3,12,3,1,80,0,12,2,3,1,0,0,0.0,25015458,Timothy Martinez,20,1,1,1
RM451,31,26-35,False,Travel_Rarely,828,Sales,2,1,Life Sciences,1,604,2,Male,77,3,2,Sales Executive,4,Single,6582,5k-10k,8346,4,13,3,3,80,0,10,2,4,6,5,0,5.0,20099059,Johnny Miller,28,0,2,1
RM457,31,26-35,False,Travel_Rarely,688,Sales,7,3,Life Sciences,1,613,3,Male,44,2,3,Manager,4,Divorced,11557,10k-15k,25291,9,21,4,3,80,1,10,3,2,5,4,0,1.0,30005727,Hector Taylor,28,1,2,1
RM483,31,26-35,True,Travel_Rarely,1365,Sales,13,4,Medical,1,650,2,Male,46,3,2,Sales Executive,1,Divorced,4233,Upto 5k,11512,2,17,3,3,80,0,9,2,1,3,1,1,2.0,83227889,Suzanne Lewis,29,0,2,1
RM485,31,26-35,False,Travel_Rarely,525,Sales,6,4,Medical,1,653,1,Male,66,4,2,Sales Executive,4,Divorced,5460,5k-10k,6219,4,22,4,4,80,2,13,4,4,7,7,5,7.0,14835614,Lisa Griffin,24,1,2,1
RM645,31,26-35,False,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,1,895,4,Male,48,3,1,Research Scientist,4,Married,2356,Upto 5k,14871,3,19,3,2,80,1,8,2,3,6,4,0,2.0,59555330,Amanda Jordan,29,2,0,1
RM676,31,26-35,False,Travel_Rarely,154,Sales,7,4,Life Sciences,1,941,2,Male,41,2,1,Sales Representative,3,Married,2329,Upto 5k,11737,3,15,3,2,80,0,13,2,4,7,7,5,2.0,88183110,Elizabeth Martin,27,2,0,1
RM680,31,26-35,False,Non-Travel,1188,Sales,20,2,Marketing,1,947,4,Female,45,3,2,Sales Executive,3,Married,6932,5k-10k,24406,1,13,3,4,80,1,9,2,2,9,8,0,0.0,84158663,Nancy Hoffman,27,1,0,0
RM691,31,26-35,False,Travel_Rarely,616,Research & Development,12,3,Medical,1,961,4,Female,41,3,2,Healthcare Representative,4,Married,5855,5k-10k,17369,0,11,3,3,80,2,10,2,1,9,7,8,5.0,29876811,Rodney Harrison,30,2,0,1
RM710,31,26-35,True,Non-Travel,335,Research & Development,9,2,Medical,1,991,3,Male,46,2,1,Research Scientist,1,Single,2321,Upto 5k,10322,0,22,4,1,80,0,4,0,3,3,2,1,2.0,67684996,Chelsea Soto,20,2,2,2
RM727,31,26-35,False,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,1011,3,Female,96,3,2,Manufacturing Director,1,Married,4148,Upto 5k,11275,1,12,3,3,80,1,4,1,3,4,3,0,3.0,27105448,Shannon Black,23,2,2,2
RM819,31,26-35,False,Travel_Frequently,793,Sales,20,3,Life Sciences,1,1135,3,Male,67,4,1,Sales Representative,4,Married,2791,Upto 5k,21981,0,12,3,1,80,1,3,4,3,2,2,2,2.0,15614174,Deborah Davies,22,1,2,1
RM832,31,26-35,True,Travel_Frequently,874,Research & Development,15,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,2610,Upto 5k,6233,1,12,3,3,80,1,2,5,2,2,2,2,2.0,51373735,Joseph Dean,27,0,2,0
RM896,31,26-35,False,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,5k-10k,17089,1,12,3,4,80,0,6,2,2,6,5,0,1.0,58942697,Lauren Friedman,28,1,2,0
RM897,31,26-35,False,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,5k-10k,17198,1,19,3,2,80,0,10,2,3,10,9,1,8.0,15354599,Kelly Hunt,21,0,0,2
RM951,31,26-35,False,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,5k-10k,8935,1,19,3,1,80,1,10,5,2,10,8,9,6.0,58024342,Craig Dixon,26,0,2,0
RM953,31,26-35,True,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,Female,54,3,1,Sales Representative,2,Single,2302,Upto 5k,8319,1,11,3,1,80,0,3,2,4,3,2,2,2.0,38195995,Troy Gentry,25,2,0,2
RM981,31,26-35,True,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3,Female,90,2,1,Sales Representative,4,Single,2785,Upto 5k,11882,7,14,3,3,80,0,3,3,4,1,0,0,0.0,43491314,Jeremy Lee,23,1,2,1
RM986,31,26-35,True,Travel_Rarely,330,Research & Development,22,4,Medical,1,1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179,5k-10k,21057,1,15,3,4,80,2,10,3,2,10,2,6,7.0,99514287,John Cameron,30,2,1,2
RM1013,31,26-35,True,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2,Female,50,1,1,Sales Representative,3,Single,1359,Upto 5k,16154,1,12,3,2,80,0,1,3,3,1,0,0,0.0,23796726,Gerald Smith,27,2,0,0
RM1015,31,26-35,False,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1,Female,93,3,4,Research Director,2,Single,16422,15k+,8847,3,11,3,3,80,0,9,3,4,3,2,1,0.0,57469942,Jeffrey Graves,30,1,0,0
RM1017,31,26-35,True,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,Single,1261,Upto 5k,22262,1,12,3,3,80,0,1,3,4,1,0,0,0.0,85146293,Robert Bennett,30,0,0,0
RM1031,31,26-35,False,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793,10k-15k,8386,1,18,3,1,80,1,13,5,3,13,7,9,9.0,64543049,Charles Hart,23,1,1,1
RM1034,31,26-35,True,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446,5k-10k,8931,1,11,3,1,80,0,10,2,3,10,8,4,7.0,93303777,Kelly Arnold,29,0,1,1
RM1036,31,26-35,False,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,Single,2109,Upto 5k,24609,9,18,3,4,80,0,8,3,3,3,2,0,2.0,30743797,John Austin,21,1,1,0
RM1037,31,26-35,True,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2,Male,94,3,1,Laboratory Technician,4,Married,3722,Upto 5k,21081,6,13,3,3,80,1,7,2,1,2,2,2,2.0,41774346,Jared Carpenter,24,0,0,0
RM1086,31,26-35,True,Travel_Frequently,561,Research & Development,3,3,Life Sciences,1,1537,4,Female,33,3,1,Research Scientist,3,Single,4084,Upto 5k,4156,1,12,3,1,80,0,7,2,1,7,2,7,7.0,31810617,Nancy Cooper,27,0,0,1
RM1145,31,26-35,False,Travel_Frequently,715,Sales,2,4,Other,1,1613,4,Male,54,3,2,Sales Executive,1,Single,5332,5k-10k,21602,7,13,3,4,80,0,10,3,3,5,2,0,3.0,33763566,Jessica Ramos,28,2,1,0
RM1192,31,26-35,False,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,1,Female,67,3,2,Sales Executive,4,Married,5476,5k-10k,22589,1,11,3,1,80,2,10,2,3,10,0,0,2.0,65337219,Jasmine Mcgrath,25,0,1,0
RM1228,31,26-35,False,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,2,Male,69,3,1,Laboratory Technician,3,Married,3477,Upto 5k,18103,1,14,3,4,80,1,6,2,4,5,2,0,3.0,13326769,Christina Kim,21,1,2,1
RM1240,31,26-35,False,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,1736,4,Female,30,3,2,Manufacturing Director,4,Single,5238,5k-10k,6670,2,20,4,4,80,0,9,3,2,5,4,1,4.0,34073380,Donna Martin,30,0,2,2
RM1248,31,26-35,False,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,Male,51,3,2,Sales Executive,3,Married,8346,5k-10k,20943,1,19,3,3,80,1,6,3,3,5,2,0,2.0,54585178,Dan Thomas,28,1,1,0
RM1258,31,26-35,True,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,5k-10k,19002,2,13,3,1,80,3,10,2,3,1,0,0,0.0,65259205,Megan Jones,29,0,2,2
RM1275,31,26-35,False,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,5k-10k,13402,1,14,3,1,80,2,13,3,3,12,7,5,7.0,99913412,Joseph Henry,21,0,1,0
RM1307,31,26-35,False,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,5k-10k,8277,2,14,3,4,80,2,9,3,3,3,2,2,2.0,43308443,Todd Aguirre,28,1,0,0
RM1313,31,26-35,True,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,2956,Upto 5k,21495,0,17,3,3,80,0,2,4,3,1,0,0,0.0,45810056,Jenna Green,27,2,2,2
RM1342,31,26-35,False,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,Upto 5k,18624,1,11,3,1,80,1,10,2,3,10,8,0,2.0,31367172,Kimberly Nelson,23,1,0,1
RM1359,31,26-35,False,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,5k-10k,20115,2,11,3,4,80,1,8,2,3,5,2,1,4.0,24508349,Jennifer Fritz,26,0,2,2
RM1361,31,26-35,False,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,Upto 5k,16031,8,12,3,2,80,1,4,0,2,2,2,2,2.0,61343880,Michael Mercado,26,1,0,1
RM1383,31,26-35,False,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,Upto 5k,3995,1,13,3,4,80,1,4,3,4,4,2,2,3.0,15197528,Ronald Fitzgerald,24,2,1,1
RM1390,31,26-35,False,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married,5003,5k-10k,5771,1,21,4,2,80,0,10,6,3,10,8,8,7.0,73174945,Jennifer Waters,21,2,1,1
RM1396,31,26-35,True,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,5k-10k,21075,1,11,3,3,80,0,10,4,3,10,7,0,8.0,39854548,Robert Anderson,27,0,0,2
RM1403,31,26-35,False,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,Upto 5k,17536,1,11,3,3,80,3,1,4,3,1,0,0,0.0,36786211,Thomas Gilbert,27,2,0,0
RM1406,31,26-35,False,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married,11031,10k-15k,26862,4,20,4,3,80,1,13,2,4,11,7,4,8.0,71780854,Brian Davenport,24,2,2,2
RM1418,31,26-35,False,Travel_Rarely,1154,Sales,2,2,Life Sciences,1,1996,1,Male,54,3,1,Sales Representative,3,Married,3067,Upto 5k,6393,0,19,3,3,80,1,3,1,3,2,2,1,2.0,56930359,Megan Mcknight,29,1,1,2
RM1464,31,26-35,False,Non-Travel,325,Research & Development,5,3,Medical,1,2057,2,Male,74,3,2,Manufacturing Director,1,Single,9936,5k-10k,3787,0,19,3,2,80,0,10,2,3,9,4,1,7.0,50962024,Caroline Williams,27,0,1,2
RM006,32,26-35,False,Travel_Frequently,1005,Research & Development,2,2,Life Sciences,1,8,4,Male,79,3,1,Laboratory Technician,4,Single,3068,Upto 5k,11864,0,13,3,3,80,0,8,2,2,7,7,3,6.0,40547349,Christopher Sanchez,21,2,2,2
RM017,32,26-35,False,Travel_Rarely,334,Research & Development,5,2,Life Sciences,1,21,1,Male,80,4,1,Research Scientist,2,Divorced,3298,Upto 5k,15053,0,12,3,4,80,2,7,5,2,6,2,0,5.0,39920292,Reginald Glenn,25,0,1,2
RM027,32,26-35,True,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,33,2,Female,72,1,1,Research Scientist,1,Single,3919,Upto 5k,4681,1,22,4,2,80,0,10,5,3,10,2,6,0.0,13176186,Thomas Griffith,25,1,1,2
RM061,32,26-35,False,Travel_Rarely,427,Research & Development,1,3,Medical,1,78,1,Male,33,3,2,Manufacturing Director,4,Married,6162,5k-10k,10877,1,22,4,2,80,1,9,3,3,9,8,7,8.0,98588154,Russell Johnson,26,1,2,0
RM074,32,26-35,False,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,96,2,Male,66,3,2,Research Scientist,2,Married,6220,5k-10k,7346,1,17,3,2,80,2,10,3,3,10,4,0,0.0,35921441,James Johnson,30,2,2,0
RM095,32,26-35,False,Travel_Rarely,1093,Sales,6,4,Medical,1,125,2,Male,87,3,2,Sales Executive,3,Single,5010,5k-10k,24301,1,16,3,1,80,0,12,0,3,11,8,5,7.0,63481198,Bryce Williams,29,2,1,2
RM102,32,26-35,False,Travel_Rarely,827,Research & Development,1,1,Life Sciences,1,134,4,Male,71,3,1,Research Scientist,1,Single,2956,Upto 5k,15178,1,13,3,4,80,0,1,2,3,1,0,0,0.0,54058573,Lisa Gross,23,0,1,0
RM141,32,26-35,True,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,Upto 5k,10224,7,22,4,1,80,0,10,2,4,5,4,0,0.0,47393469,Ashley Liu,26,1,1,2
RM145,32,26-35,False,Travel_Frequently,689,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668,Upto 5k,22812,0,17,3,4,80,3,9,2,4,8,7,0,0.0,19317495,Linda Gonzalez,28,1,1,1
RM155,32,26-35,False,Travel_Frequently,967,Sales,8,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single,8998,5k-10k,15589,1,14,3,4,80,0,9,2,3,9,8,3,7.0,47463522,Abigail Smith,26,0,1,1
RM170,32,26-35,False,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038,Upto 5k,12430,3,20,4,1,80,0,8,2,3,5,4,1,4.0,57130035,Ashley Fitzgerald,24,2,1,1
RM211,32,26-35,True,Travel_Rarely,1045,Sales,4,4,Medical,1,291,4,Male,32,1,3,Sales Executive,4,Married,10400,10k-15k,25812,1,11,3,3,80,0,14,2,2,14,8,9,0.0,96098221,Natasha Cherry,21,2,0,2
RM239,32,26-35,False,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,330,3,Female,56,3,1,Sales Representative,2,Married,3931,Upto 5k,20990,2,11,3,1,80,1,6,5,3,4,3,1,2.0,78371272,Kyle Mckinney,27,2,2,2
RM240,32,26-35,True,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,331,4,Male,62,2,1,Laboratory Technician,3,Single,3730,Upto 5k,9571,0,14,3,4,80,0,4,2,1,3,2,1,2.0,63643924,April Diaz,28,0,2,2
RM242,32,26-35,False,Non-Travel,976,Sales,26,4,Marketing,1,333,3,Male,100,3,2,Sales Executive,4,Married,4465,Upto 5k,12069,0,18,3,1,80,0,4,2,3,3,2,2,2.0,81969657,Scott George,24,1,2,0
RM261,32,26-35,False,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,1,359,2,Male,100,4,1,Laboratory Technician,2,Married,2794,Upto 5k,26062,1,20,4,3,80,0,5,3,1,5,1,0,3.0,54446182,Crystal Farrell,24,1,1,1
RM263,32,26-35,False,Travel_Rarely,128,Research & Development,2,1,Technical Degree,1,362,4,Male,84,2,2,Laboratory Technician,1,Single,2176,Upto 5k,19737,4,13,3,4,80,0,9,5,3,6,2,0,4.0,13704481,Kayla Davis,24,2,0,2
RM307,32,26-35,False,Travel_Rarely,906,Sales,7,3,Life Sciences,1,420,4,Male,91,2,2,Sales Executive,3,Married,5484,5k-10k,16985,1,14,3,3,80,1,13,3,2,13,8,4,8.0,25480907,Emily Williams,30,2,1,1
RM320,32,26-35,False,Travel_Rarely,588,Sales,8,2,Technical Degree,1,436,3,Female,65,2,2,Sales Executive,2,Married,5228,5k-10k,24624,1,11,3,4,80,0,13,2,3,13,12,11,9.0,45059710,Joan Walker,20,1,2,0
RM323,32,26-35,False,Travel_Rarely,1018,Research & Development,2,4,Medical,1,439,1,Female,74,4,2,Research Scientist,4,Single,5055,5k-10k,10557,7,16,3,3,80,0,10,0,2,7,7,0,7.0,33966966,William Horne,23,2,2,0
RM352,32,26-35,False,Travel_Rarely,1062,Research & Development,2,3,Medical,1,471,3,Female,75,3,1,Laboratory Technician,2,Married,2370,Upto 5k,3956,1,13,3,3,80,1,8,4,3,8,0,0,7.0,87925434,Jared Romero,30,2,1,1
RM470,32,26-35,True,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,Upto 5k,23914,8,12,3,4,80,0,6,2,3,4,2,1,2.0,45630292,Elizabeth Pierce,28,0,0,1
RM501,32,26-35,False,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679,1,Female,92,3,2,Research Scientist,4,Married,6322,5k-10k,18089,1,12,3,4,80,1,6,2,2,6,4,0,5.0,15134794,Lisa Price,22,2,2,0
RM528,32,26-35,False,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,5396,5k-10k,21703,1,12,3,4,80,0,10,2,2,10,7,0,8.0,24549543,Stephanie Fuller,29,1,0,1
RM532,32,26-35,False,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,11159,10k-15k,19373,3,15,3,4,80,0,10,6,3,7,7,7,7.0,90070438,Thomas Miller,23,1,1,2
RM559,32,26-35,False,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,5309,5k-10k,21146,1,15,3,4,80,2,10,2,3,10,8,4,7.0,68326160,Eric Kelly,27,0,1,2
RM601,32,26-35,False,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,6162,5k-10k,19124,1,12,3,3,80,1,14,3,3,14,13,6,8.0,56397338,Matthew Oneill,23,0,1,2
RM623,32,26-35,False,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403,Upto 5k,9250,2,11,3,3,80,1,8,3,2,5,2,0,3.0,52101056,Julie Colon,27,2,2,2
RM627,32,26-35,False,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,5175,5k-10k,22162,5,12,3,3,80,1,9,3,2,5,3,1,3.0,68571795,Amanda Cervantes,29,1,1,2
RM638,32,26-35,False,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,Upto 5k,9148,0,12,3,2,80,1,4,2,3,3,0,0,2.0,91363974,Christina Davis,29,1,1,0
RM642,32,26-35,False,Travel_Frequently,379,Sales,5,2,Life Sciences,1,889,2,Male,48,3,2,Sales Executive,2,Married,6524,5k-10k,8891,1,14,3,4,80,1,10,3,3,10,8,5,3.0,78642041,Matthew Johnson,22,2,2,1
RM657,32,26-35,True,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,911,1,Male,87,3,1,Laboratory Technician,4,Single,2795,Upto 5k,18016,1,24,4,3,80,0,1,2,1,1,0,0,1.0,25521714,James Barr,27,0,2,1
